sample_id,grid_id,state,date,latitude,longitude,label,sample_type,rain_1d_mm,rain_3d_mm,rain_7d_mm,rain_14d_mm,rain_30d_mm,rain_max_1h_mm,rain_max_24h_mm,soil_moisture_surface,soil_moisture_root,soil_moisture_7d_mean,elevation_m,slope_degrees,aspect_degrees,ndvi,ndmi,month_sin,month_cos,aspect_sin,aspect_cos,sensor_soil_moisture,sensor_observed,soil_moisture_best,first_ingested_at,last_updated_at
S0007603,MAN_23.96091_93.89286,Manipur,2017-03-23,23.960912656613417,93.89286205702646,0,background_control,0.0,0.05,9.280000000000001,37.36999999999999,56.989999999999995,,10.11,0.48,0.51,0.49571428571428566,2155.224609375,14.955686728844755,20.16714107598716,,,1.0,6.123233995736766e-17,0.3447599198621886,0.9386908956928353,,0,0.48,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007604,MAN_24.49921_93.51815,Manipur,2017-03-23,24.499214154841862,93.51814910936424,0,background_control,0.0,0.05,14.18,40.24999999999999,60.43,,9.85,0.51,0.55,0.5342857142857144,707.7734985351562,21.477792280225525,318.9417388793784,,,1.0,6.123233995736766e-17,-0.6568261148967066,0.7540420775989217,,0,0.51,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007605,MAN_24.50063_94.21625,Manipur,2017-03-23,24.500627572659056,94.21625063000734,0,background_control,0.08,0.11,14.48,34.58,45.910000000000004,,8.4,0.48,0.51,0.5014285714285714,979.6470336914062,23.956972704496778,271.05417166098556,,,1.0,6.123233995736766e-17,-0.9998307474727339,0.018397728341134217,,0,0.48,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007606,MAN_25.28465_93.82622,Manipur,2017-03-23,25.284653040346207,93.82621555970356,0,background_control,0.0,0.01,21.55,38.980000000000004,59.93000000000001,,11.48,0.62,0.62,0.6414285714285715,1985.6649169921875,17.05926411388403,349.72836541437954,,,1.0,6.123233995736766e-17,-0.17831510138219012,0.9839734369478982,,0,0.62,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007607,MEG_25.43083_90.50000,Meghalaya,2017-03-23,25.430825877261586,90.5,0,background_control,0.02,5.039999999999999,19.349999999999998,53.75000000000001,110.13,,35.82,0.61,0.63,0.6185714285714285,668.8751831054688,25.08086527372379,215.0891698147087,,,1.0,6.123233995736766e-17,-0.5748505931553365,-0.8182583916764666,,0,0.61,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007608,MEG_25.43238_89.91664,Meghalaya,2017-03-23,25.432379089797916,89.9166400189115,0,background_control,0.0,10.98,20.060000000000002,48.690000000000005,68.62000000000002,,27.53,0.44,0.47,0.4528571428571428,93.05282592773438,14.570348212477434,264.27977034051145,,,1.0,6.123233995736766e-17,-0.9950204407017901,-0.09967107195979868,,0,0.44,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007609,MEG_25.46472_91.50000,Meghalaya,2017-03-23,25.464722977570478,91.5,0,background_control,0.12,1.48,21.099999999999998,49.11,152.64999999999998,,61.1,0.74,0.72,0.7528571428571429,1645.0040283203125,17.428620608230343,297.00957546652336,,,1.0,6.123233995736766e-17,-0.8909306393015411,0.45413940145482545,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007610,MEG_25.51468_92.30849,Meghalaya,2017-03-23,25.51467988018599,92.30848944748759,0,background_control,0.05,0.12000000000000001,17.330000000000002,35.44,98.25,,32.84,0.72,0.71,0.7300000000000001,1337.21337890625,7.043994975896452,202.44392070938326,,,1.0,6.123233995736766e-17,-0.3817789852408783,-0.9242536483176278,,0,0.72,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007611,MEG_26.03916_92.16823,Meghalaya,2017-03-23,26.039159319673306,92.16823246632546,0,background_control,0.01,0.6,14.619999999999997,28.0,69.72000000000001,,27.47,0.65,0.63,0.6657142857142857,358.4960021972656,25.421445141656065,134.15803278568603,,,1.0,6.123233995736766e-17,0.717421065072619,-0.6966398031910529,,0,0.65,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007612,MEG_26.05973_91.80194,Meghalaya,2017-03-23,26.059732793674115,91.8019388787543,0,background_control,0.01,0.6,14.619999999999997,28.0,69.72000000000001,,27.47,0.65,0.63,0.6657142857142857,299.37200927734375,25.458778665292915,303.0056533624844,,,1.0,6.123233995736766e-17,-0.8386168244442236,0.5447217838117788,,0,0.65,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007613,MIZ_22.50001_92.77362,Mizoram,2017-03-23,22.500011656650834,92.77361565119583,0,background_control,0.0,0.0,11.940000000000001,120.48,191.82,,40.2,0.58,0.56,0.6071428571428571,142.84812927246094,14.25590950808283,88.80022908871706,,,1.0,6.123233995736766e-17,0.9997807672020285,0.020938422407702568,,0,0.58,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007614,MIZ_22.52844_93.05343,Mizoram,2017-03-23,22.52844073368008,93.05343494989413,0,background_control,0.0,0.0,6.489999999999999,92.17000000000002,143.20000000000002,,37.4,0.56,0.57,0.5914285714285714,1031.376953125,34.987850070299984,335.2077019769073,,,1.0,6.123233995736766e-17,-0.41933005080000496,0.9078338551167087,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007615,MIZ_23.49961_93.19722,Mizoram,2017-03-23,23.499613334827238,93.19721938657221,0,background_control,0.0,0.01,6.16,55.88999999999999,101.23,,18.0,0.52,0.55,0.5357142857142857,1094.6815185546875,28.72035951803062,261.72295975430256,,,1.0,6.123233995736766e-17,-0.9895835565132072,-0.14395966337371102,,0,0.52,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007616,MIZ_23.50008_92.65989,Mizoram,2017-03-23,23.500080164095788,92.65989095492243,0,background_control,0.0,0.01,10.12,79.67000000000002,169.60000000000002,,51.69,0.54,0.54,0.5742857142857142,252.241943359375,7.413340741560197,237.71710270040063,,,1.0,6.123233995736766e-17,-0.845421298901466,-0.5341000162551561,,0,0.54,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007617,MIZ_24.05569_93.04875,Mizoram,2017-03-23,24.055685625175393,93.0487472035463,0,background_control,0.0,0.04,8.62,49.089999999999996,85.43,,16.03,0.5,0.54,0.5200000000000001,863.9959716796875,33.41924935907834,289.49727439137627,,,1.0,6.123233995736766e-17,-0.9426573694998092,0.33376201660419696,,0,0.5,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007618,MIZ_24.26074_92.80707,Mizoram,2017-03-23,24.26073626815886,92.80707088570766,0,background_control,0.01,0.31,17.300000000000004,60.17,117.00999999999999,,27.55,0.55,0.56,0.5714285714285714,654.5422973632812,30.342892300028712,4.755048209759309,,,1.0,6.123233995736766e-17,0.08289601246600259,0.9965582025738569,,0,0.55,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007619,NAG_25.72341_94.49837,Nagaland,2017-03-23,25.723406881557672,94.49837019820876,0,background_control,0.21,0.22,23.240000000000002,37.06,50.019999999999996,,8.56,0.7,0.69,0.72,929.335205078125,31.682612402951214,351.276918678434,,,1.0,6.123233995736766e-17,-0.15165901783904642,0.9884328719281325,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007620,NAG_25.86296_95.00695,Nagaland,2017-03-23,25.862956168229278,95.00695419206457,0,background_control,0.67,0.67,27.610000000000003,39.92,60.550000000000004,,15.75,0.74,0.73,0.76,2630.141357421875,12.386085180851003,135.6817447064579,0.508585445625511,0.25831202046035806,1.0,6.123233995736766e-17,0.698643280401925,-0.715470171809585,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007621,NAG_26.47325_94.66003,Nagaland,2017-03-23,26.473246568355727,94.66003217037962,0,background_control,0.04,0.05,28.610000000000003,41.529999999999994,71.58999999999999,,13.25,0.65,0.64,0.68,697.338134765625,30.74700900648325,62.09030368116356,,,1.0,6.123233995736766e-17,0.8836864284129394,0.4680793695932165,,0,0.65,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007622,NAG_26.50039_95.04981,Nagaland,2017-03-23,26.500386961324374,95.04981360680857,0,background_control,0.31,0.31,29.51,43.58,81.19,,12.69,0.72,0.69,0.7500000000000001,1431.083984375,29.546120053382666,117.98333419803498,,,1.0,6.123233995736766e-17,0.8830841121618577,-0.4692147172108986,,0,0.72,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007623,SIK_27.53992_88.41733,Sikkim,2017-03-23,27.53992398454492,88.41732795674149,0,background_control,0.18,0.31,15.279999999999998,35.59,40.86999999999999,,15.18,0.64,0.64,0.6385714285714287,2356.464599609375,36.86390818046891,142.93558051389124,,,1.0,6.123233995736766e-17,0.6027125741470054,-0.7979583654333667,,0,0.64,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007624,SIK_28.06396_88.66320,Sikkim,2017-03-23,28.063963426655356,88.66320482349893,0,background_control,0.01,0.15000000000000002,10.2,29.220000000000002,37.00999999999999,,14.33,0.66,0.66,0.6557142857142857,5073.97900390625,18.915189111841514,186.29592127739423,0.030042918454935622,-0.01809598741148702,1.0,6.123233995736766e-17,-0.10966355357661536,-0.9939687646082993,,0,0.66,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007625,TRI_23.49995_91.51127,Tripura,2017-03-23,23.499946854626472,91.51127151102025,0,background_control,0.0,0.21,18.09,99.77999999999997,258.15999999999997,,80.69,0.69,0.65,0.7085714285714284,55.29146957397461,1.409493876179266,282.8215945484155,,,1.0,6.123233995736766e-17,-0.9750657843112932,0.22191601173732947,,0,0.69,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007626,TRI_24.26443_92.10589,Tripura,2017-03-23,24.264431746654314,92.10588750654011,0,background_control,0.0,0.81,22.900000000000002,80.84,166.72,,49.08,0.58,0.58,0.6028571428571429,80.36682891845703,6.868604077764689,69.70673669809042,0.000772916988715412,0.08831110613022526,1.0,6.123233995736766e-17,0.9379297199771072,0.346825374480682,,0,0.58,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007627,ARU_26.82550_95.36366,Arunachal Pradesh,2017-03-30,26.825497329448186,95.36365693297202,0,background_control,13.1,21.619999999999997,39.47,68.0,113.21,,13.1,0.8,0.72,0.7514285714285714,593.5164184570312,23.230277215468472,220.8919951950919,,,1.0,6.123233995736766e-17,-0.6546352068871827,-0.7559449357617098,,0,0.8,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007628,ARU_26.94504_92.27211,Arunachal Pradesh,2017-03-30,26.945037056773057,92.27210612350862,0,background_control,5.73,15.82,24.330000000000002,36.099999999999994,43.260000000000005,,7.91,0.59,0.55,0.5528571428571428,503.1544494628906,9.372192845927497,176.36285392169566,,,1.0,6.123233995736766e-17,0.06343754834439624,-0.9979858102498514,,0,0.59,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007629,ARU_26.95669_93.14977,Arunachal Pradesh,2017-03-30,26.956694018457473,93.14976906295087,0,background_control,8.65,21.84,32.36,49.279999999999994,62.41,,11.35,0.6,0.54,0.5485714285714287,182.16392517089844,2.4069501319943964,40.82638035730076,,,1.0,6.123233995736766e-17,0.6537690734800777,0.756694124835789,,0,0.6,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007630,ARU_27.56784_96.45341,Arunachal Pradesh,2017-03-30,27.567844874071163,96.45340528813233,0,background_control,9.11,16.85,32.72,66.58000000000001,136.42000000000002,,17.33,0.74,0.68,0.7071428571428572,750.3697509765625,8.563392401144776,175.63810157009618,,,1.0,6.123233995736766e-17,0.07605597327733102,-0.9971035497524006,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007631,ARU_27.61909_92.50000,Arunachal Pradesh,2017-03-30,27.619090461843506,92.5,0,background_control,3.97,9.88,16.14,24.169999999999998,30.559999999999995,,5.04,0.69,0.66,0.6799999999999999,2950.288330078125,18.306068675624974,236.82579265076697,,,1.0,6.123233995736766e-17,-0.8370107233831756,-0.5471864846115746,,0,0.69,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007632,ARU_27.66209_91.79024,Arunachal Pradesh,2017-03-30,27.66208933085052,91.79023991217363,0,background_control,3.84,9.62,18.52,25.59,34.28999999999999,,8.09,0.67,0.63,0.6557142857142858,3996.913818359375,31.71876832594138,258.0526027052089,,,1.0,6.123233995736766e-17,-0.9783380701992794,-0.20701357539724252,,0,0.67,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007633,ARU_27.66640_93.50000,Arunachal Pradesh,2017-03-30,27.666403549395973,93.5,0,background_control,6.47,17.0,31.03,51.47,83.66,,10.07,0.7,0.65,0.67,1917.9014892578125,13.350329024116382,227.1393479507944,,,1.0,6.123233995736766e-17,-0.7330102119454871,-0.6802176336905947,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007634,ARU_27.85186_97.09765,Arunachal Pradesh,2017-03-30,27.85186130388809,97.09764501143306,0,background_control,12.42,22.35,34.61,71.86,152.03,,17.19,0.81,0.78,0.7871428571428571,2935.28125,39.16718187531672,109.87485566441615,,,1.0,6.123233995736766e-17,0.9404374125174781,-0.3399668706468774,,0,0.81,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007635,ARU_28.18175_97.17837,Arunachal Pradesh,2017-03-30,28.181746389964097,97.17836655063724,0,background_control,12.42,22.35,34.61,71.86,152.03,,17.19,0.81,0.78,0.7871428571428571,3597.5185546875,41.73443823588825,94.88967271560017,,,1.0,6.123233995736766e-17,0.9963606759892221,-0.08523733537775807,,0,0.81,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007636,ARU_28.38554_94.50000,Arunachal Pradesh,2017-03-30,28.385541906054343,94.5,0,background_control,1.3,6.4799999999999995,19.75,35.97,73.77,,8.38,0.7,0.68,0.6985714285714286,2571.06005859375,33.50270484757691,197.68469668095713,,,1.0,6.123233995736766e-17,-0.30377860058142053,-0.9527426524664432,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007637,ARU_28.38885_93.61436,Arunachal Pradesh,2017-03-30,28.388853336410442,93.6143576142602,0,background_control,1.33,5.15,14.94,24.33,45.82999999999999,,5.33,0.71,0.69,0.7114285714285714,2263.673095703125,44.335634400985626,94.65876655992014,,,1.0,6.123233995736766e-17,0.9966960965380269,-0.08122124811808906,,0,0.71,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007638,ARU_28.50000_95.50000,Arunachal Pradesh,2017-03-30,28.5,95.5,0,background_control,3.43,8.55,19.919999999999998,48.75,116.58999999999999,,22.81,0.73,0.7,0.7271428571428571,1945.0687255859375,22.30035558642129,192.05447252374321,,,1.0,6.123233995736766e-17,-0.20884154598556554,-0.977949491881027,,0,0.73,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007639,ARU_28.50248_96.18120,Arunachal Pradesh,2017-03-30,28.5024777373024,96.18119952560983,0,background_control,4.16,9.879999999999999,20.54,47.739999999999995,110.77,,19.2,0.79,0.77,0.7785714285714286,3595.891845703125,33.282056154681776,242.51605776417458,,,1.0,6.123233995736766e-17,-0.8871402084021902,-0.4615000006891858,,0,0.79,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007640,ARU_29.17276_94.58305,Arunachal Pradesh,2017-03-30,29.172760687559027,94.58304979180528,0,background_control,0.45,3.06,13.87,21.65,40.18000000000001,,4.44,0.69,0.66,0.6885714285714286,4518.39306640625,30.95279690728611,244.2802584546583,,,1.0,6.123233995736766e-17,-0.9009275484469703,-0.4339695294019292,,0,0.69,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007641,ARU_29.20107_95.77035,Arunachal Pradesh,2017-03-30,29.201074058536896,95.77034724921077,0,background_control,0.45,3.52,14.57,25.229999999999997,50.46000000000001,,6.85,0.68,0.67,0.6842857142857143,3738.98681640625,25.877082395764386,221.59010434502326,,,1.0,6.123233995736766e-17,-0.6637970492255678,-0.747912747210147,,0,0.68,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007642,ASS_24.70098_93.04128,Assam,2017-03-30,24.700979544202536,93.04128344645696,0,background_control,79.89,92.7,100.42,113.89,159.69,,79.89,0.81,0.63,0.5714285714285714,146.80624389648438,31.086777730874573,285.3308388955387,,,1.0,6.123233995736766e-17,-0.9644152516469768,0.2643921753583082,,0,0.81,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007643,ASS_25.49948_92.79431,Assam,2017-03-30,25.49947994245666,92.79431479834253,0,background_control,67.47,105.77,127.19,144.51999999999998,175.36,,67.47,0.92,0.82,0.7742857142857142,379.4676513671875,12.606557732945088,343.6262629510372,,,1.0,6.123233995736766e-17,-0.2819017016859154,0.9594432920118756,,0,0.92,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007644,ASS_25.49997_93.18353,Assam,2017-03-30,25.49996522582478,93.18352637882361,0,background_control,63.68,76.02,81.25,99.47,125.38999999999999,,63.68,0.87,0.72,0.6742857142857144,219.3251190185547,2.7207275805503057,296.3179834333766,,,1.0,6.123233995736766e-17,-0.8963473194180228,0.44335254930148427,,0,0.87,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007645,ASS_25.73309_89.86083,Assam,2017-03-30,25.7330936449617,89.860825823689,0,background_control,5.67,43.1,89.60000000000001,109.66000000000001,146.18,,43.52,0.59,0.57,0.5542857142857143,20.5,0.0,0.0,,,1.0,6.123233995736766e-17,0.0,1.0,,0,0.59,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007646,ASS_25.86133_91.33825,Assam,2017-03-30,25.861326240364143,91.33824656205246,0,background_control,24.35,48.61,81.17000000000002,96.12,117.87,,24.35,0.74,0.65,0.6771428571428572,125.00724792480469,15.047435499894785,48.002259560034986,,,1.0,6.123233995736766e-17,0.7431712132441382,0.6691012986127255,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007647,ASS_25.92252_90.04280,Assam,2017-03-30,25.92252109996218,90.04280371540271,0,background_control,6.74,30.9,59.440000000000005,77.88999999999999,103.94,,25.55,0.56,0.51,0.5328571428571428,27.9913272857666,0.20014931101926053,286.73168176868285,,,1.0,6.123233995736766e-17,-0.9576634520864123,0.28789010496704437,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007648,ASS_26.36856_89.91296,Assam,2017-03-30,26.36855760147769,89.91295584635769,0,background_control,7.06,20.95,42.24000000000001,58.290000000000006,84.87,,24.43,0.56,0.51,0.5457142857142857,41.04375457763672,1.2593522886167623,327.08091100946217,,,1.0,6.123233995736766e-17,-0.543454152369407,0.8394388508238402,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007649,ASS_26.37148_90.50000,Assam,2017-03-30,26.371482980908013,90.5,0,background_control,12.14,26.37,54.1,67.77000000000001,89.77,,20.65,0.66,0.58,0.63,44.42151641845703,0.2625799958011376,140.04533608732208,,,1.0,6.123233995736766e-17,0.6421812651401089,-0.7665528179473671,,0,0.66,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007650,ASS_26.45006_91.50000,Assam,2017-03-30,26.450059087754227,91.5,0,background_control,13.34,25.57,48.59,62.480000000000004,76.06000000000002,,16.21,0.63,0.55,0.59,57.1220817565918,4.4461735466635455,2.490509520453429,,,1.0,6.123233995736766e-17,0.04345390430471427,0.9990554329969267,,0,0.63,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007651,ASS_26.53414_93.50000,Assam,2017-03-30,26.534137964109377,93.5,0,background_control,21.01,33.900000000000006,47.49,72.81,91.89,,21.01,0.7,0.62,0.6057142857142856,175.15724182128906,15.509975511280814,5.3726313691009295,,,1.0,6.123233995736766e-17,0.09363274980768627,0.9956068039961615,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007652,ASS_27.16682_93.91185,Assam,2017-03-30,27.16681555337311,93.91184658981165,0,background_control,12.62,26.09,41.059999999999995,64.9,90.02000000000001,,12.62,0.67,0.59,0.6057142857142858,106.0760498046875,2.5400293768055087,349.46108519202096,,,1.0,6.123233995736766e-17,-0.18290330181019207,0.9831309079603437,,0,0.67,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007653,ASS_27.48653_95.43650,Assam,2017-03-30,27.4865260556007,95.43650453706029,0,background_control,6.91,14.45,31.02,61.93000000000001,124.52,,17.34,0.7,0.65,0.6714285714285715,126.24071502685547,0.552551921588126,206.78696068662126,,,1.0,6.123233995736766e-17,-0.45067439527128306,-0.8926884055743434,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007654,MAN_23.91633_94.09677,Manipur,2017-03-30,23.916334103964303,94.09677154364607,0,control,37.91,61.25999999999999,62.89999999999999,72.57999999999998,97.97999999999999,,37.91,0.68,0.54,0.46428571428571436,816.2662963867188,27.454528419300665,319.3829989672596,,,1.0,6.123233995736766e-17,-0.6509994826313396,0.7590781735853879,,0,0.68,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007655,MAN_23.96091_93.89286,Manipur,2017-03-30,23.960912656613417,93.89286205702646,0,background_control,45.33,60.78,63.62,72.9,109.75999999999999,,45.33,0.73,0.57,0.5257142857142857,2155.224609375,14.955686728844755,20.16714107598716,,,1.0,6.123233995736766e-17,0.3447599198621886,0.9386908956928353,,0,0.73,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007656,MAN_24.49921_93.51815,Manipur,2017-03-30,24.499214154841862,93.51814910936424,1,event,69.06,81.16,83.37,97.55,128.93,,69.06,0.82,0.62,0.5642857142857143,707.7734985351562,21.477792280225525,318.9417388793784,,,1.0,6.123233995736766e-17,-0.6568261148967066,0.7540420775989217,,0,0.82,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007657,MAN_24.50063_94.21625,Manipur,2017-03-30,24.500627572659056,94.21625063000734,0,background_control,50.78,74.18,75.77,90.25,114.05000000000001,,50.78,0.76,0.58,0.5242857142857142,979.6470336914062,23.956972704496778,271.05417166098556,,,1.0,6.123233995736766e-17,-0.9998307474727339,0.018397728341134217,,0,0.76,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007658,MAN_25.28465_93.82622,Manipur,2017-03-30,25.284653040346207,93.82621555970356,0,background_control,54.05,58.029999999999994,62.08,83.63,105.65,,54.05,0.84,0.67,0.6442857142857142,1985.6649169921875,17.05926411388403,349.72836541437954,,,1.0,6.123233995736766e-17,-0.17831510138219012,0.9839734369478982,,0,0.84,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007659,MAN_25.34643_94.31200,Manipur,2017-03-30,25.346425351414034,94.31200450539828,0,background_control,39.62,49.39,55.15,78.38999999999999,97.35,,39.62,0.86,0.73,0.7242857142857143,1691.424560546875,15.321934773865422,2.0946272124676284,,,1.0,6.123233995736766e-17,0.03654999869155092,0.9993318255692889,,0,0.86,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007660,MEG_25.43083_90.50000,Meghalaya,2017-03-30,25.430825877261586,90.5,0,background_control,17.84,64.37,130.69000000000003,150.04000000000002,200.4,,56.38,0.8,0.76,0.7371428571428572,668.8751831054688,25.08086527372379,215.0891698147087,,,1.0,6.123233995736766e-17,-0.5748505931553365,-0.8182583916764666,,0,0.8,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007661,MEG_25.43238_89.91664,Meghalaya,2017-03-30,25.432379089797916,89.9166400189115,0,background_control,5.67,43.1,89.60000000000001,109.66000000000001,146.18,,43.52,0.59,0.57,0.5542857142857143,93.05282592773438,14.570348212477434,264.27977034051145,,,1.0,6.123233995736766e-17,-0.9950204407017901,-0.09967107195979868,,0,0.59,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007662,MEG_25.46472_91.50000,Meghalaya,2017-03-30,25.464722977570478,91.5,0,background_control,49.38,109.13,174.75,195.85,245.84,,49.38,0.91,0.85,0.8314285714285715,1645.0040283203125,17.428620608230343,297.00957546652336,,,1.0,6.123233995736766e-17,-0.8909306393015411,0.45413940145482545,,0,0.91,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007663,MEG_25.51468_92.30849,Meghalaya,2017-03-30,25.51467988018599,92.30848944748759,0,background_control,67.47,105.77,127.19,144.51999999999998,175.36,,67.47,0.92,0.82,0.7742857142857142,1337.21337890625,7.043994975896452,202.44392070938326,,,1.0,6.123233995736766e-17,-0.3817789852408783,-0.9242536483176278,,0,0.92,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007664,MEG_26.03916_92.16823,Meghalaya,2017-03-30,26.039159319673306,92.16823246632546,0,background_control,25.32,48.730000000000004,77.88,92.5,112.64000000000001,,25.32,0.78,0.7,0.7128571428571427,358.4960021972656,25.421445141656065,134.15803278568603,,,1.0,6.123233995736766e-17,0.717421065072619,-0.6966398031910529,,0,0.78,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007665,MEG_26.05973_91.80194,Meghalaya,2017-03-30,26.059732793674115,91.8019388787543,0,background_control,25.32,48.730000000000004,77.88,92.5,112.64000000000001,,25.32,0.78,0.7,0.7128571428571427,299.37200927734375,25.458778665292915,303.0056533624844,,,1.0,6.123233995736766e-17,-0.8386168244442236,0.5447217838117788,,0,0.78,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007666,MIZ_22.50001_92.77362,Mizoram,2017-03-30,22.500011656650834,92.77361565119583,0,background_control,0.33,0.6000000000000001,4.1,16.04,194.82,,40.2,0.53,0.53,0.5585714285714286,142.84812927246094,14.25590950808283,88.80022908871706,,,1.0,6.123233995736766e-17,0.9997807672020285,0.020938422407702568,,0,0.53,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0007667,MIZ_23.49961_93.19722,Mizoram,2017-03-30,23.499613334827238,93.19721938657221,0,background_control,19.51,23.78,30.080000000000002,36.239999999999995,121.98000000000002,,19.51,0.64,0.57,0.5442857142857143,1094.6815185546875,28.72035951803062,261.72295975430256,,,1.0,6.123233995736766e-17,-0.9895835565132072,-0.14395966337371102,,0,0.64,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
